source_id,total_score,percentile_rank,latent_distance,candidate_type,feature_flags,error_ra,error_dec,error_parallax,error_parallax_error,error_pmra,error_pmdec,error_radial_velocity,error_radial_velocity_error,error_ruwe,error_astrometric_excess_noise,error_astrometric_excess_noise_sig,error_ipd_frac_multi_peak,error_ipd_gof_harmonic_amplitude,error_visibility_periods_used,error_non_single_star,error_duplicated_source,error_distance,error_tangential_velocity,error_total_velocity
10207664089517056,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|distance|tangential_velocity,0.9829,2.0387,3.9397,0.6140,0.3571,0.5001,0.4859,1.0094,3.3647,6.7531,28.9604,194.8911,0.3740,17.1641,3.0878,0.0884,2.0296,2.6478,1.0710
11036730216649216,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,0.5584,6.1424,17.9308,2.8206,0.6462,0.6540,0.2332,3.3067,26.0567,28.0631,157.8427,79.5677,0.6201,92.7376,20.9037,6.6185,3.0295,8.8334,4.8706
11538343743422848,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,20.6967,42.5346,171.1986,13.7155,5.5808,27.9602,2.0646,31.2414,96.7389,246.6085,1019.0093,22.2380,4.8940,1019.6615,197.8806,48.8244,5.0276,86.7147,34.5410
6603804275737088,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity,1.8216,2.4135,7.0816,0.2031,0.7914,0.7841,0.2626,2.7972,5.9591,9.5687,25.1476,1.3042,0.2886,33.2416,8.1602,1.9207,0.5069,3.1753,0.8503
6803919687302528,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,7.5962,15.3033,58.2754,4.5068,1.1625,8.2272,2.4450,11.4672,30.3619,83.0632,334.4240,7.8434,1.7247,339.3770,67.3153,16.4855,1.5103,29.0039,11.2368
7596908089068928,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,4.1494,7.8201,30.8022,2.1150,0.5337,3.6939,0.0766,8.4722,25.7381,43.2870,162.2459,4.1699,0.9791,174.5836,35.5486,8.6112,0.6956,15.5386,6.0094
9142026868316800,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,10.8823,22.6050,91.1024,6.8245,1.5975,14.3904,0.9375,16.8022,57.1836,126.8262,511.7144,11.5556,2.5961,521.2851,102.7196,25.1341,0.6915,44.3854,17.3034
10176053130242048,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,2.0231,4.3262,17.7359,0.7909,0.5424,4.2066,1.1175,16.1356,15.3956,21.7537,69.5452,2.1717,0.6250,85.8982,17.3427,4.3434,1.3664,8.7862,3.7149
10611833396509568,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,103.8144,216.8092,846.0277,72.5123,23.5576,132.9999,8.1302,151.9904,240.5490,1247.6824,5333.6797,93.7896,24.2080,5148.6846,999.1875,246.8716,40.9311,436.3022,176.2317
5709080983799424,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity,2.0910,2.7359,8.4500,0.0757,0.4457,1.2258,0.2827,6.3634,14.1300,8.7881,17.5285,1.0604,0.2602,31.3284,7.8307,1.7414,1.2617,3.4011,1.0575
6700565594156544,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|pmra|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,0.5736,2.5321,5.0706,0.9306,2.4922,1.1634,0.4791,0.7569,3.4148,9.1049,58.0238,96.3464,0.3052,20.0748,5.2033,1.2608,2.1263,3.6467,1.6426
7326187710462720,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,6.8940,13.5396,51.8603,3.8895,1.3171,8.1995,0.0248,10.8273,35.6283,74.4392,291.9921,6.9648,1.5628,302.7072,59.5267,14.7715,1.7593,25.9075,9.8685
8365157479228160,0.7000,94.17,0.0000,astrometric_binary,parallax|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity,1.3950,1.5773,5.4125,0.0228,0.2010,1.0494,0.3304,1.3670,10.7547,7.0183,12.0871,0.9119,0.3171,22.9981,6.4200,1.3908,0.7061,3.3379,1.0096
9167762312363520,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,2.7408,10.5216,36.5906,3.2897,0.2601,4.2558,0.1690,7.3243,36.4440,52.7508,252.6965,52.1125,1.0833,204.3003,41.8259,10.4932,1.7955,18.7250,7.9033
9265275249682944,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,3.2639,8.0322,29.5667,2.4904,0.0181,4.9827,0.4601,5.5734,30.3954,42.3083,163.3585,3.8521,1.1136,168.5710,34.8138,8.4501,1.4890,16.1659,5.9477
9399248165250688,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,4.2495,16.7315,57.6067,5.8174,2.2471,5.9450,0.6207,10.1022,29.5237,85.9491,437.0232,92.2724,1.6238,329.6487,67.1776,17.0750,4.4880,29.7114,12.9992
9565819881128576,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,5.4391,11.4056,44.1290,3.1795,0.9754,6.5953,0.6394,15.7120,31.2686,63.4191,242.1110,5.9037,1.3564,256.8257,51.7874,12.5884,1.7136,22.0998,8.3096
9704534440498688,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,3.6347,7.9520,31.8479,2.2909,0.2150,4.4243,0.4723,5.8311,37.9533,43.6062,162.2381,4.0655,1.0645,178.0443,36.1034,8.6925,0.0659,15.6326,6.0265
9792529730566400,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,2.0806,6.1473,22.2068,1.7718,0.6807,3.5900,0.3955,4.3020,25.3065,32.2162,124.7547,8.6637,0.8120,125.4362,26.5478,6.4492,1.8473,11.6964,4.5734
10082624705953792,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,1.9525,4.5292,17.4160,0.9514,0.2502,2.6167,0.9635,4.9088,24.4257,24.6423,81.1686,2.4295,0.5981,95.8910,19.6615,4.9147,1.0210,9.7388,4.0626
7175829495388032,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,11.2793,20.9003,82.7250,6.4077,0.7720,13.6078,0.2622,18.4219,65.7510,118.1201,472.3932,10.6983,2.5093,488.2622,95.8812,23.4168,1.9396,42.5973,17.2637
8364156751237760,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,10.1630,18.6783,74.4656,5.6842,2.1816,12.3524,1.4560,15.3895,51.0712,106.7000,427.4335,9.7956,2.2295,438.2077,83.4936,21.1508,2.0417,37.6997,14.8658
9277129359420800,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity,0.2416,1.9536,5.6768,0.4786,0.0095,0.3276,0.2873,1.3446,10.6070,6.9068,13.7030,0.9726,0.4937,24.4605,6.3658,1.4141,0.2573,2.0457,1.0221
9739615733526016,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,16.5633,34.6045,135.0323,10.9307,3.4976,21.6645,1.9514,27.6003,72.7565,197.7756,813.5266,17.9515,3.9882,815.0991,159.5792,39.1686,6.3589,69.7841,27.8926
9849944853351168,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,0.5590,4.4297,15.3575,1.5870,0.7078,2.4285,0.2958,2.9407,18.2500,21.6784,96.3169,27.2770,0.5453,77.7000,17.5997,4.3678,0.9774,8.0867,3.3015
10679285858372224,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,19.2951,43.8987,167.4806,15.2802,4.7934,25.2954,0.4591,46.9120,107.4691,248.0102,1097.4535,72.2836,5.0912,1008.7448,198.2244,49.1802,9.9962,86.2100,34.7504
10794459701305216,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,1.7413,14.4710,39.4380,6.0816,1.8051,4.0960,0.1059,8.5973,37.3470,66.1350,396.6716,187.7661,0.7044,219.9178,47.5477,13.1098,8.7361,24.0230,12.9330
11487289465799296,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,19.9825,39.8961,159.6354,12.7999,3.5319,26.1755,2.4245,30.8044,116.4716,231.9456,946.6014,20.6288,4.6743,961.3951,187.5666,45.9196,5.7317,82.3054,32.9599
13249703526041856,0.7000,94.17,0.0000,kinematic_outlier,parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity,1.4815,0.8439,2.4519,0.3377,0.7086,1.2586,0.3216,0.5332,11.4486,5.1599,26.8883,50.8768,0.1702,8.5577,3.2333,0.7222,2.2677,3.5672,0.9403
13559520991241216,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,2.3622,4.1316,16.7795,0.9122,0.0038,2.3339,0.3335,8.0356,28.7342,22.4311,72.3885,0.1974,0.5961,88.5406,19.0133,4.4923,0.0737,8.0995,2.8376
8051311333638656,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,12.2280,23.3712,91.5221,7.2340,3.5797,14.7338,1.7064,22.7822,54.9026,132.6134,537.7159,12.1475,2.7194,546.4745,107.2629,26.2824,3.4040,47.1641,18.9259
8701951634667008,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,0.4968,8.5411,25.8668,3.4973,1.0222,1.8752,0.2870,4.6923,20.0790,40.8869,235.2116,94.0583,0.7340,142.2033,30.5843,8.1458,4.2188,13.3795,6.8695
11530342218200448,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,3.4049,19.5857,71.5228,7.3780,2.2075,6.9396,0.6514,11.7601,45.5398,102.5619,563.8463,155.8918,1.7684,388.3040,79.0881,20.3546,4.1649,33.5468,15.8473
12695171708571776,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance,0.3572,1.4689,9.9743,0.2817,0.4169,0.8384,0.2940,1.5309,8.9015,8.4946,19.1987,0.9066,0.3811,28.0688,7.6285,1.7212,2.3431,0.9977,1.2223
6312506708961664,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity,1.8219,2.3443,7.9556,0.0769,0.1385,1.0539,0.7374,6.2223,14.0026,8.7028,18.2440,1.0555,0.2694,31.8080,6.7344,1.7204,0.9171,2.4560,0.1416
6678025605809536,0.7000,94.17,0.0000,quality_issue,astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used,0.8327,0.7010,0.4343,0.0137,0.2505,0.1199,1.0472,0.2334,0.0735,0.1401,2.2050,19.5099,0.1122,5.1736,0.1507,0.1974,1.1959,0.9953,0.9020
7167308280279936,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,10.0742,19.2050,73.6152,5.8000,1.1185,11.0958,0.4076,17.0978,49.4100,107.4752,433.0018,9.9177,2.2100,442.8479,87.0458,21.3071,3.6658,38.9451,15.9868
7505957861693696,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,1.4924,3.2471,7.0979,1.1193,0.3925,0.4774,0.5103,1.5753,9.9901,11.9967,77.5482,99.7201,0.4395,32.3848,7.6922,2.0669,2.6355,4.0493,2.3907
8011385317379968,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,10.6956,20.3470,84.8166,6.2633,0.5912,13.5844,1.2047,15.2551,42.8452,114.6069,466.5068,10.6237,2.3532,470.7240,92.6835,22.7226,0.3550,40.4240,16.0240
8625157619622016,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,8.0860,21.0364,76.9432,7.3815,1.9452,11.6835,0.6390,15.9842,53.0220,115.2884,540.9662,74.0202,2.2814,456.6279,91.3927,22.9015,6.2286,41.4398,17.8915
9274900272008704,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,0.7685,9.0869,27.8020,3.5637,0.1029,2.9662,0.3468,5.0913,36.3782,42.7591,232.7121,86.3793,0.8741,153.5992,32.9410,8.5373,3.6578,15.8311,6.8447
10116782581611264,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,2.0459,5.2515,20.1541,1.2885,0.9468,2.9564,0.3213,4.9123,17.8198,28.7028,104.1735,2.9183,0.6968,114.3393,22.7485,5.7239,1.1333,9.4218,2.9936
10824318313937024,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity,0.7512,2.1846,8.4284,0.3608,0.3238,0.4924,0.2819,1.8113,13.6827,10.9463,28.7421,1.3146,0.3766,40.1463,9.5796,2.2148,0.2468,4.5232,1.5427
11307965991273600,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|ruwe|astrometric_excess_noise|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star,1.7511,1.5337,3.3344,0.3971,0.5684,0.8578,0.4180,0.6232,1.3787,5.4599,0.2768,196.9509,0.2543,10.2793,2.5435,0.1398,1.5922,1.1257,0.9135
11349880579806592,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,1.6102,9.3222,32.0051,3.5373,0.5321,3.4346,0.4166,5.8023,21.6576,47.6646,241.4154,60.3242,1.0650,178.8852,37.4979,9.5139,2.8782,16.8189,7.2988
11527559079164544,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity,1.1478,3.1860,14.2935,0.5453,0.3416,2.1516,0.2983,11.2352,22.4409,18.2204,52.6581,1.7396,0.5056,71.5422,15.6670,3.6085,0.5166,5.5446,1.0917
11925994605878528,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,1.7850,6.6822,18.6809,3.0347,1.2191,0.6140,0.2131,3.4738,11.7390,30.6641,178.3345,90.9330,0.5436,96.3204,22.3295,6.1248,4.1780,9.1728,5.4713
12454928417866240,0.7000,94.17,0.0000,astrometric_binary,parallax|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,0.3960,1.5982,10.2297,0.0287,1.2746,3.1569,0.6261,4.7203,14.4872,9.4000,20.0046,1.0370,0.2748,33.5678,8.3972,1.8363,2.1765,4.6315,2.0901
6774576470693632,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,53.1246,112.9923,436.1980,38.1491,12.3811,66.9626,3.7817,86.9659,139.1980,642.9581,2774.8052,0.5503,12.9902,2643.3628,514.4765,127.2931,21.4569,221.8568,88.0921
8810116091022208,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,2.9059,5.2667,26.1463,1.4240,0.2998,4.1699,0.2599,3.9620,6.5488,28.5814,110.5339,3.0922,0.6726,114.5401,23.3611,5.6999,2.7193,9.9841,3.7298
9210716280802432,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,3.7786,9.0952,34.3998,2.4200,1.8182,5.4196,1.3256,8.5283,25.9009,48.3338,185.8620,2.6664,1.0590,194.9356,39.5213,9.6083,0.6729,17.2996,6.7530
9446733323556224,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,3.0652,6.9902,27.6646,1.7686,1.0553,5.0591,1.1595,6.4568,26.5071,36.8904,137.4562,3.5641,0.8332,149.3818,29.4553,7.3431,0.6094,14.2785,6.0629
13962977334149248,0.7000,94.17,0.0000,kinematic_outlier,parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity,1.0009,1.3266,2.2890,0.2524,1.3217,1.3059,0.6494,0.4825,3.6048,5.2544,34.9142,76.9537,0.2556,8.7426,2.6100,0.2976,2.8580,2.3308,1.1185
